,State,State_abbrev,Year,Gender_baby,Education_level,Education_code,Births,Avg_age_mother,Avg_birth_weight(g)
4861,Vermont,VT,2016,M,"Associate degree (AA, AS)",5,235,30.4,3477
4862,Vermont,VT,2016,M,"Bachelor's degree (BA, AB, BS)",6,734,31.6,3526.5
4863,Vermont,VT,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,396,33.2,3460.9
4864,Vermont,VT,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,109,33.9,3372.8
4865,Vermont,VT,2016,M,Unknown or Not Stated,9,19,31.3,3346.6
4866,Vermont,VT,2017,F,8th grade or less,1,26,31.1,3278.8
4867,Vermont,VT,2017,F,9th through 12th grade with no diploma,2,159,24.3,3080.3
4868,Vermont,VT,2017,F,High school graduate or GED completed,3,717,26.3,3228.5
4869,Vermont,VT,2017,F,"Some college credit, but not a degree",4,490,28.6,3264
4870,Vermont,VT,2017,F,"Associate degree (AA, AS)",5,207,29.7,3370.8
4871,Vermont,VT,2017,F,"Bachelor's degree (BA, AB, BS)",6,691,31.8,3345.6
4872,Vermont,VT,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,372,33.5,3336.7
4873,Vermont,VT,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,103,34.1,3311.5
4874,Vermont,VT,2017,F,Unknown or Not Stated,9,19,29.1,3085.4
4875,Vermont,VT,2017,M,8th grade or less,1,19,28.4,3272.7
4876,Vermont,VT,2017,M,9th through 12th grade with no diploma,2,193,24.3,3180.6
4877,Vermont,VT,2017,M,High school graduate or GED completed,3,695,26.7,3373.8
4878,Vermont,VT,2017,M,"Some college credit, but not a degree",4,516,28.2,3448.8
4879,Vermont,VT,2017,M,"Associate degree (AA, AS)",5,206,30.4,3458.4
4880,Vermont,VT,2017,M,"Bachelor's degree (BA, AB, BS)",6,744,31.6,3495.1
4881,Vermont,VT,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,375,33.5,3434.4
4882,Vermont,VT,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,108,34.2,3435.9
4883,Vermont,VT,2017,M,Unknown or Not Stated,9,15,29.5,3454.4
4884,Vermont,VT,2018,F,8th grade or less,1,22,33.8,3215.7
4885,Vermont,VT,2018,F,9th through 12th grade with no diploma,2,170,24.4,3125.6
4886,Vermont,VT,2018,F,High school graduate or GED completed,3,628,26.7,3207.4
4887,Vermont,VT,2018,F,"Some college credit, but not a degree",4,482,28.1,3267.3
4888,Vermont,VT,2018,F,"Associate degree (AA, AS)",5,238,30.2,3253.9
4889,Vermont,VT,2018,F,"Bachelor's degree (BA, AB, BS)",6,653,32.1,3348.9
4890,Vermont,VT,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,339,33.6,3376.3
4891,Vermont,VT,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,110,33.8,3315.8
4892,Vermont,VT,2018,F,Unknown or Not Stated,9,24,30,3205.6
4893,Vermont,VT,2018,M,8th grade or less,1,19,32.8,3459
4894,Vermont,VT,2018,M,9th through 12th grade with no diploma,2,200,24.5,3270.7
4895,Vermont,VT,2018,M,High school graduate or GED completed,3,674,27.1,3330.6
4896,Vermont,VT,2018,M,"Some college credit, but not a degree",4,500,28.3,3431.1
4897,Vermont,VT,2018,M,"Associate degree (AA, AS)",5,210,30.4,3471.5
4898,Vermont,VT,2018,M,"Bachelor's degree (BA, AB, BS)",6,688,31.7,3464.7
4899,Vermont,VT,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,353,33.7,3427.7
4900,Vermont,VT,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,104,34.5,3449.9
4901,Vermont,VT,2018,M,Unknown or Not Stated,9,18,28.9,3548.1
4902,Vermont,VT,2019,F,8th grade or less,1,27,29.6,3179.9
4903,Vermont,VT,2019,F,9th through 12th grade with no diploma,2,155,24.5,3102.6
4904,Vermont,VT,2019,F,High school graduate or GED completed,3,624,26.8,3209.6
4905,Vermont,VT,2019,F,"Some college credit, but not a degree",4,462,28.5,3277
4906,Vermont,VT,2019,F,"Associate degree (AA, AS)",5,171,30.1,3235.8
4907,Vermont,VT,2019,F,"Bachelor's degree (BA, AB, BS)",6,668,31.9,3356.1
4908,Vermont,VT,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,394,33.7,3347.4
4909,Vermont,VT,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,93,35.1,3331.1
4910,Vermont,VT,2019,F,Unknown or Not Stated,9,13,31.3,3117.5
4911,Vermont,VT,2019,M,8th grade or less,1,21,30,3330.2
4912,Vermont,VT,2019,M,9th through 12th grade with no diploma,2,162,24.9,3121.1
4913,Vermont,VT,2019,M,High school graduate or GED completed,3,630,26.9,3334.1
4914,Vermont,VT,2019,M,"Some college credit, but not a degree",4,525,28.6,3433.5
4915,Vermont,VT,2019,M,"Associate degree (AA, AS)",5,199,30.3,3490.2
4916,Vermont,VT,2019,M,"Bachelor's degree (BA, AB, BS)",6,681,32,3447.4
4917,Vermont,VT,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,403,33.7,3458
4918,Vermont,VT,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,114,34.2,3409.7
4919,Vermont,VT,2019,M,Unknown or Not Stated,9,19,27.7,3330
4920,Vermont,VT,2020,F,8th grade or less,1,21,30.2,3255.5
4921,Vermont,VT,2020,F,9th through 12th grade with no diploma,2,173,25.2,3086.9
4922,Vermont,VT,2020,F,High school graduate or GED completed,3,578,27.1,3163.6
4923,Vermont,VT,2020,F,"Some college credit, but not a degree",4,435,28.9,3216
4924,Vermont,VT,2020,F,"Associate degree (AA, AS)",5,176,30.4,3317.8
4925,Vermont,VT,2020,F,"Bachelor's degree (BA, AB, BS)",6,634,32.4,3377.4
4926,Vermont,VT,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,382,33.9,3355
4927,Vermont,VT,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,110,35.2,3303.2
4928,Vermont,VT,2020,F,Unknown or Not Stated,9,14,30.4,3101.5
4929,Vermont,VT,2020,M,8th grade or less,1,27,30.3,3312.8
4930,Vermont,VT,2020,M,9th through 12th grade with no diploma,2,160,24.4,3191.8
4931,Vermont,VT,2020,M,High school graduate or GED completed,3,623,27,3324
4932,Vermont,VT,2020,M,"Some college credit, but not a degree",4,479,28.9,3406.6
4933,Vermont,VT,2020,M,"Associate degree (AA, AS)",5,184,30.8,3419.6
4934,Vermont,VT,2020,M,"Bachelor's degree (BA, AB, BS)",6,635,32.2,3505.3
4935,Vermont,VT,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,368,33.8,3430.6
4936,Vermont,VT,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,119,34.4,3347.9
4937,Vermont,VT,2020,M,Unknown or Not Stated,9,15,31.1,3100.7
4938,Vermont,VT,2021,F,8th grade or less,1,16,30.1,3402.4
4939,Vermont,VT,2021,F,9th through 12th grade with no diploma,2,150,24.8,3140.2
4940,Vermont,VT,2021,F,High school graduate or GED completed,3,544,27.2,3254.4
4941,Vermont,VT,2021,F,"Some college credit, but not a degree",4,444,29.1,3247
4942,Vermont,VT,2021,F,"Associate degree (AA, AS)",5,212,30.4,3261.3
4943,Vermont,VT,2021,F,"Bachelor's degree (BA, AB, BS)",6,721,32.5,3382.8
4944,Vermont,VT,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,430,33.6,3373.7
4945,Vermont,VT,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,112,34.1,3264.4
4946,Vermont,VT,2021,F,Unknown or Not Stated,9,15,29.8,2451.9
4947,Vermont,VT,2021,M,8th grade or less,1,27,31.3,3433
4948,Vermont,VT,2021,M,9th through 12th grade with no diploma,2,161,24.5,3159.9
4949,Vermont,VT,2021,M,High school graduate or GED completed,3,571,27.6,3361.2
4950,Vermont,VT,2021,M,"Some college credit, but not a degree",4,494,28.8,3357.2
4951,Vermont,VT,2021,M,"Associate degree (AA, AS)",5,188,30.7,3426.8
4952,Vermont,VT,2021,M,"Bachelor's degree (BA, AB, BS)",6,776,32.4,3477.3
4953,Vermont,VT,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,410,34,3501.1
4954,Vermont,VT,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,103,34.9,3489.3
4955,Vermont,VT,2021,M,Unknown or Not Stated,9,10,33,3067.9
4956,Virginia,VA,2016,F,8th grade or less,1,1515,29.9,3224.4
4957,Virginia,VA,2016,F,9th through 12th grade with no diploma,2,3278,25.4,3126
4958,Virginia,VA,2016,F,High school graduate or GED completed,3,13141,26.6,3159
4959,Virginia,VA,2016,F,"Some college credit, but not a degree",4,9430,28.1,3225.2
4960,Virginia,VA,2016,F,"Associate degree (AA, AS)",5,3451,29.8,3235
4961,Virginia,VA,2016,F,"Bachelor's degree (BA, AB, BS)",6,11229,31.6,3284.5
4962,Virginia,VA,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6164,33,3263.9
4963,Virginia,VA,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1732,34,3249.5
4964,Virginia,VA,2016,F,Unknown or Not Stated,9,461,29.9,3180.2
4965,Virginia,VA,2016,M,8th grade or less,1,1530,29.9,3325.1
4966,Virginia,VA,2016,M,9th through 12th grade with no diploma,2,3368,25.5,3219.7
4967,Virginia,VA,2016,M,High school graduate or GED completed,3,13602,26.6,3276.7
4968,Virginia,VA,2016,M,"Some college credit, but not a degree",4,9365,28.1,3339.2
4969,Virginia,VA,2016,M,"Associate degree (AA, AS)",5,3478,29.7,3346
4970,Virginia,VA,2016,M,"Bachelor's degree (BA, AB, BS)",6,11875,31.5,3398.2
4971,Virginia,VA,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6568,33,3391.7
4972,Virginia,VA,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1756,34,3372.8
4973,Virginia,VA,2016,M,Unknown or Not Stated,9,517,29.8,3171.2
4974,Virginia,VA,2017,F,8th grade or less,1,1393,29.9,3216.2
4975,Virginia,VA,2017,F,9th through 12th grade with no diploma,2,3128,25.5,3108.4
4976,Virginia,VA,2017,F,High school graduate or GED completed,3,12879,26.6,3150.3
4977,Virginia,VA,2017,F,"Some college credit, but not a degree",4,8770,28.2,3203.8
4978,Virginia,VA,2017,F,"Associate degree (AA, AS)",5,3430,29.8,3243.3
4979,Virginia,VA,2017,F,"Bachelor's degree (BA, AB, BS)",6,11045,31.6,3276.6
4980,Virginia,VA,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6225,33,3269.8
4981,Virginia,VA,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1641,34.2,3248
4982,Virginia,VA,2017,F,Unknown or Not Stated,9,509,29.8,3106.4
4983,Virginia,VA,2017,M,8th grade or less,1,1447,29.8,3330.6
4984,Virginia,VA,2017,M,9th through 12th grade with no diploma,2,3298,25.4,3198.4
4985,Virginia,VA,2017,M,High school graduate or GED completed,3,13476,26.6,3272.4
4986,Virginia,VA,2017,M,"Some college credit, but not a degree",4,9287,28.2,3320.4
4987,Virginia,VA,2017,M,"Associate degree (AA, AS)",5,3649,29.9,3323.3
4988,Virginia,VA,2017,M,"Bachelor's degree (BA, AB, BS)",6,11382,31.5,3403.5
4989,Virginia,VA,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6508,33.1,3383.2
4990,Virginia,VA,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1828,34.3,3375.2
4991,Virginia,VA,2017,M,Unknown or Not Stated,9,496,30.1,3204.6
4992,Virginia,VA,2018,F,8th grade or less,1,1395,30.1,3214.2
4993,Virginia,VA,2018,F,9th through 12th grade with no diploma,2,2875,25.5,3110.5
4994,Virginia,VA,2018,F,High school graduate or GED completed,3,13045,26.8,3159.9
4995,Virginia,VA,2018,F,"Some college credit, but not a degree",4,8429,28.4,3202.1
4996,Virginia,VA,2018,F,"Associate degree (AA, AS)",5,3341,30.2,3228.4
4997,Virginia,VA,2018,F,"Bachelor's degree (BA, AB, BS)",6,11010,31.6,3290.7
4998,Virginia,VA,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6271,33.2,3283.2
4999,Virginia,VA,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1700,34.3,3264.6
5000,Virginia,VA,2018,F,Unknown or Not Stated,9,563,29.8,3111.5
5001,Virginia,VA,2018,M,8th grade or less,1,1435,30,3311.9
5002,Virginia,VA,2018,M,9th through 12th grade with no diploma,2,3062,25.4,3193.4
5003,Virginia,VA,2018,M,High school graduate or GED completed,3,13601,26.9,3261.4
5004,Virginia,VA,2018,M,"Some college credit, but not a degree",4,8868,28.4,3325.8
5005,Virginia,VA,2018,M,"Associate degree (AA, AS)",5,3743,30.1,3336.9
5006,Virginia,VA,2018,M,"Bachelor's degree (BA, AB, BS)",6,11562,31.6,3405.8
5007,Virginia,VA,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6524,33.2,3401.6
5008,Virginia,VA,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1760,34.3,3368.1
5009,Virginia,VA,2018,M,Unknown or Not Stated,9,659,30.2,3219.3
5010,Virginia,VA,2019,F,8th grade or less,1,1347,29.7,3208.1
5011,Virginia,VA,2019,F,9th through 12th grade with no diploma,2,2706,25.4,3117.7
5012,Virginia,VA,2019,F,High school graduate or GED completed,3,12725,26.9,3148.3
5013,Virginia,VA,2019,F,"Some college credit, but not a degree",4,8058,28.6,3195
5014,Virginia,VA,2019,F,"Associate degree (AA, AS)",5,3457,30,3207.9
5015,Virginia,VA,2019,F,"Bachelor's degree (BA, AB, BS)",6,10801,31.6,3273.5
5016,Virginia,VA,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6155,33.3,3249
5017,Virginia,VA,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1575,34.6,3241.3
5018,Virginia,VA,2019,F,Unknown or Not Stated,9,730,30.1,3131.3
5019,Virginia,VA,2019,M,8th grade or less,1,1396,29.5,3329.7
5020,Virginia,VA,2019,M,9th through 12th grade with no diploma,2,2745,25.6,3222.7
5021,Virginia,VA,2019,M,High school graduate or GED completed,3,13263,26.7,3253.2
5022,Virginia,VA,2019,M,"Some college credit, but not a degree",4,8500,28.5,3320.2
5023,Virginia,VA,2019,M,"Associate degree (AA, AS)",5,3607,29.9,3353.2
5024,Virginia,VA,2019,M,"Bachelor's degree (BA, AB, BS)",6,11421,31.7,3383.5
5025,Virginia,VA,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6456,33.3,3384.6
5026,Virginia,VA,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1744,34.4,3356.6
5027,Virginia,VA,2019,M,Unknown or Not Stated,9,743,30.3,3209.4
5028,Virginia,VA,2020,F,8th grade or less,1,1406,30,3197.4
5029,Virginia,VA,2020,F,9th through 12th grade with no diploma,2,2680,25.6,3103.2
5030,Virginia,VA,2020,F,High school graduate or GED completed,3,12130,26.9,3153
5031,Virginia,VA,2020,F,"Some college credit, but not a degree",4,7728,28.7,3186
5032,Virginia,VA,2020,F,"Associate degree (AA, AS)",5,3352,30.1,3205.6
5033,Virginia,VA,2020,F,"Bachelor's degree (BA, AB, BS)",6,10649,31.8,3280
5034,Virginia,VA,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6097,33.4,3265
5035,Virginia,VA,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1645,34.4,3249.8
5036,Virginia,VA,2020,F,Unknown or Not Stated,9,436,30.8,3161.3
5037,Virginia,VA,2020,M,8th grade or less,1,1506,29.6,3282.5
5038,Virginia,VA,2020,M,9th through 12th grade with no diploma,2,2815,25.8,3226.6
5039,Virginia,VA,2020,M,High school graduate or GED completed,3,13014,26.8,3270.6
5040,Virginia,VA,2020,M,"Some college credit, but not a degree",4,8058,28.7,3314.4
5041,Virginia,VA,2020,M,"Associate degree (AA, AS)",5,3564,30.2,3331.3
5042,Virginia,VA,2020,M,"Bachelor's degree (BA, AB, BS)",6,11195,31.7,3390.6
5043,Virginia,VA,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6333,33.4,3382
5044,Virginia,VA,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1699,34.3,3358.2
5045,Virginia,VA,2020,M,Unknown or Not Stated,9,442,30.5,3185.6
5046,Virginia,VA,2021,F,8th grade or less,1,1404,30,3219.3
5047,Virginia,VA,2021,F,9th through 12th grade with no diploma,2,2644,26,3116
5048,Virginia,VA,2021,F,High school graduate or GED completed,3,11750,26.8,3143.6
5049,Virginia,VA,2021,F,"Some college credit, but not a degree",4,7395,28.9,3205.6
5050,Virginia,VA,2021,F,"Associate degree (AA, AS)",5,3430,30.3,3217.7
5051,Virginia,VA,2021,F,"Bachelor's degree (BA, AB, BS)",6,11252,31.8,3278.1
5052,Virginia,VA,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6405,33.4,3254.5
5053,Virginia,VA,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1744,34.6,3266.2
5054,Virginia,VA,2021,F,Unknown or Not Stated,9,502,31.3,3077.1
5055,Virginia,VA,2021,M,8th grade or less,1,1464,29.8,3268.9
5056,Virginia,VA,2021,M,9th through 12th grade with no diploma,2,2809,25.9,3183.7
5057,Virginia,VA,2021,M,High school graduate or GED completed,3,12369,27,3252.4
5058,Virginia,VA,2021,M,"Some college credit, but not a degree",4,7797,28.8,3318.6
5059,Virginia,VA,2021,M,"Associate degree (AA, AS)",5,3529,30.1,3308.6
5060,Virginia,VA,2021,M,"Bachelor's degree (BA, AB, BS)",6,12072,31.9,3395.8
5061,Virginia,VA,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,6907,33.4,3380.1
5062,Virginia,VA,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1819,34.4,3366.8
5063,Virginia,VA,2021,M,Unknown or Not Stated,9,533,31.5,3275
5064,Washington,WA,2016,F,8th grade or less,1,1166,30.8,3261.9
5065,Washington,WA,2016,F,9th through 12th grade with no diploma,2,4064,25.4,3222.7
5066,Washington,WA,2016,F,High school graduate or GED completed,3,9509,27,3268
5067,Washington,WA,2016,F,"Some college credit, but not a degree",4,9926,28.4,3303.2
5068,Washington,WA,2016,F,"Associate degree (AA, AS)",5,4368,30,3320.6
5069,Washington,WA,2016,F,"Bachelor's degree (BA, AB, BS)",6,9544,31.6,3325.9
5070,Washington,WA,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3979,33.1,3306.3
5071,Washington,WA,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1227,34.2,3298.8
5072,Washington,WA,2016,F,Unknown or Not Stated,9,495,30,3257.9
5073,Washington,WA,2016,M,8th grade or less,1,1203,30.7,3386.1
5074,Washington,WA,2016,M,9th through 12th grade with no diploma,2,4102,25.2,3317.3
5075,Washington,WA,2016,M,High school graduate or GED completed,3,9794,26.9,3388
5076,Washington,WA,2016,M,"Some college credit, but not a degree",4,10511,28.3,3417.2
5077,Washington,WA,2016,M,"Associate degree (AA, AS)",5,4732,29.9,3412.8
5078,Washington,WA,2016,M,"Bachelor's degree (BA, AB, BS)",6,9830,31.6,3446.5
5079,Washington,WA,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4225,33,3421.2
5080,Washington,WA,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1240,34.2,3422.6
5081,Washington,WA,2016,M,Unknown or Not Stated,9,590,29.6,3347.9
5082,Washington,WA,2017,F,8th grade or less,1,1077,31,3293.7
5083,Washington,WA,2017,F,9th through 12th grade with no diploma,2,3646,25.7,3202.9
5084,Washington,WA,2017,F,High school graduate or GED completed,3,9091,27,3276.2
5085,Washington,WA,2017,F,"Some college credit, but not a degree",4,9563,28.6,3291.2
5086,Washington,WA,2017,F,"Associate degree (AA, AS)",5,4138,30.2,3323.6
5087,Washington,WA,2017,F,"Bachelor's degree (BA, AB, BS)",6,9102,31.8,3322.8
5088,Washington,WA,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4146,33.1,3292.2
5089,Washington,WA,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1285,34.5,3302
5090,Washington,WA,2017,F,Unknown or Not Stated,9,679,30.4,3194.8
5091,Washington,WA,2017,M,8th grade or less,1,1065,30.9,3367.6
5092,Washington,WA,2017,M,9th through 12th grade with no diploma,2,3886,25.6,3316.3
5093,Washington,WA,2017,M,High school graduate or GED completed,3,9648,27,3365.4
5094,Washington,WA,2017,M,"Some college credit, but not a degree",4,9916,28.4,3409.5
5095,Washington,WA,2017,M,"Associate degree (AA, AS)",5,4374,30,3433.1
5096,Washington,WA,2017,M,"Bachelor's degree (BA, AB, BS)",6,9718,31.8,3434.8
5097,Washington,WA,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4246,33.1,3416.7
5098,Washington,WA,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1342,34.2,3378.5
5099,Washington,WA,2017,M,Unknown or Not Stated,9,640,30.4,3260
5100,Washington,WA,2018,F,8th grade or less,1,998,31.2,3256
5101,Washington,WA,2018,F,9th through 12th grade with no diploma,2,3432,25.8,3215
5102,Washington,WA,2018,F,High school graduate or GED completed,3,9191,27.2,3262.8
5103,Washington,WA,2018,F,"Some college credit, but not a degree",4,9114,28.7,3280.1
5104,Washington,WA,2018,F,"Associate degree (AA, AS)",5,4173,30.2,3313
5105,Washington,WA,2018,F,"Bachelor's degree (BA, AB, BS)",6,9179,31.9,3323.4
5106,Washington,WA,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4125,33.2,3299.2
5107,Washington,WA,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1272,34.4,3253
5108,Washington,WA,2018,F,Unknown or Not Stated,9,749,30.5,3210.8
5109,Washington,WA,2018,M,8th grade or less,1,1012,31.2,3339.1
5110,Washington,WA,2018,M,9th through 12th grade with no diploma,2,3643,25.7,3316.8
5111,Washington,WA,2018,M,High school graduate or GED completed,3,9449,27.1,3369.3
5112,Washington,WA,2018,M,"Some college credit, but not a degree",4,9452,28.7,3401
5113,Washington,WA,2018,M,"Associate degree (AA, AS)",5,4308,30.2,3437.2
5114,Washington,WA,2018,M,"Bachelor's degree (BA, AB, BS)",6,9645,31.9,3435.3
5115,Washington,WA,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4309,33.2,3397.7
5116,Washington,WA,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1268,34.7,3389.5
5117,Washington,WA,2018,M,Unknown or Not Stated,9,766,30.5,3311
5118,Washington,WA,2019,F,8th grade or less,1,916,31,3221.9
5119,Washington,WA,2019,F,9th through 12th grade with no diploma,2,3303,25.9,3203.6
5120,Washington,WA,2019,F,High school graduate or GED completed,3,8932,27.2,3263.2
5121,Washington,WA,2019,F,"Some college credit, but not a degree",4,8897,28.8,3294
5122,Washington,WA,2019,F,"Associate degree (AA, AS)",5,4041,30.3,3312.7
5123,Washington,WA,2019,F,"Bachelor's degree (BA, AB, BS)",6,9050,32,3323.2
5124,Washington,WA,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,4324,33.5,3280.4
5125,Washington,WA,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1171,34.5,3278.6
5126,Washington,WA,2019,F,Unknown or Not Stated,9,911,30.4,3240.2
5127,Washington,WA,2019,M,8th grade or less,1,894,30.6,3342
5128,Washington,WA,2019,M,9th through 12th grade with no diploma,2,3338,25.9,3312.2
5129,Washington,WA,2019,M,High school graduate or GED completed,3,9285,27.1,3359.5
